Filtering the log data using "process == "DietDailyMobile""
Timestamp                       (process)[PID]    
2025-10-04 19:20:33.453754+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] Returning should log: 0 for activity cfnetwork:foreground_task
2025-10-04 19:20:33.453785+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b04540 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/CFNetwork.framework> (framework, loaded)
	Request       : InfoPlist type: loctable
	Result        : None
2025-10-04 19:20:33.453795+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b04540 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/CFNetwork.framework> (framework, loaded)
	Request       : InfoPlist type: strings
	Result        : None
2025-10-04 19:20:33.453804+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b04540 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/CFNetwork.framework> (framework, loaded)
	Request       : InfoPlist type: stringsdict
	Result        : None
2025-10-04 19:20:33.453946+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Default] Task <9FB63A63-4063-4584-84FA-690FDF1DE945>.<1> sent request, body N 0
2025-10-04 19:20:33.462632+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Default] Task <9FB63A63-4063-4584-84FA-690FDF1DE945>.<1> received response, status 200 content C
2025-10-04 19:20:33.462703+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Default] Task <9FB63A63-4063-4584-84FA-690FDF1DE945>.<1> response ended
2025-10-04 19:20:33.462727+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Default] Task <9FB63A63-4063-4584-84FA-690FDF1DE945>.<1> done using Connection 1
2025-10-04 19:20:33.462738+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] Returning should log: 0 for activity cfnetwork:foreground_task
2025-10-04 19:20:33.462762+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Default] Connection 1: set is idle true
2025-10-04 19:20:33.462772+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] [C1] event: client:connection_idle @0.013s
2025-10-04 19:20:33.462834+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Summary] Task <9FB63A63-4063-4584-84FA-690FDF1DE945>.<1> summary for task success {transaction_duration_ms=32, response_status=200, connection=1, protocol="http/1.1", domain_lookup_duration_ms=1, connect_duration_ms=1, secure_connection_duration_ms=0, private_relay=false, request_start_ms=23, request_duration_ms=0, response_start_ms=32, response_duration_ms=0, request_bytes=219, request_throughput_kbps=17189, response_bytes=453, response_throughput_kbps=19702, cache_hit=false}
2025-10-04 19:20:33.462937+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] nw_endpoint_handler_report_connection_idle [C1 IPv6#a9792015.8081 ready parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] Reporting connection idle to protocols
2025-10-04 19:20:33.462963+0800  localhost DietDailyMobile[4028]: (CoreAnalytics) [com.apple.CoreAnalytics:client] No XPC connection in Simulator
2025-10-04 19:20:33.462963+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] nw_flow_passthrough_notify [C1.1.1 IPv6#a9792015.8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] received notification connection_idle
2025-10-04 19:20:33.462998+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] nw_protocol_socket_notify [C1.1.1:2] nw_protocol_notification_type_connection_idle is true
2025-10-04 19:20:33.463012+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] Returning should log: 0 for activity cfnetwork:foreground_task
2025-10-04 19:20:33.463013+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Default] Connection 1: set is idle true
2025-10-04 19:20:33.463029+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] Returning should log: 0 for activity cfnetwork:foreground_task
2025-10-04 19:20:33.463033+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] [C1] event: client:connection_idle @0.014s
2025-10-04 19:20:33.463044+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] No threshold for cfnetwork:foreground_task, returning NW_ACTIVITY_DURATION_INVALID
2025-10-04 19:20:33.463067+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] nw_endpoint_handler_report_connection_idle [C1 IPv6#a9792015.8081 ready parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] Reporting connection idle to protocols
2025-10-04 19:20:33.463109+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] No threshold for activity <nw_activity 12:2 [AFCF24E3-09D5-431D-9B62-FF3B5CA7D3C6] (reporting strategy default) complete (reason success)>
2025-10-04 19:20:33.463135+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] nw_flow_passthrough_notify [C1.1.1 IPv6#a9792015.8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] received notification connection_idle
2025-10-04 19:20:33.463164+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Default] Task <9FB63A63-4063-4584-84FA-690FDF1DE945>.<1> finished successfully
2025-10-04 19:20:33.463171+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] nw_protocol_socket_notify [C1.1.1:2] nw_protocol_notification_type_connection_idle is true
2025-10-04 19:20:33.463208+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key RCT_packager_scheme in CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.463259+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value 1 for key RCT_enableDev in CFPrefsSource<0x600001700880> (Domain: Volatile, User: , ByHost: No, Container: , Contents Need Refresh: No) via CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.463272+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value 0 for key RCT_enableMinification in CFPrefsSource<0x600001700880> (Domain: Volatile, User: , ByHost: No, Container: , Contents Need Refresh: No) via CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.463302+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key RCT_inlineSourceMap in CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.463614+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b00540 </Users/gilko/Library/Developer/CoreSimulator/Devices/0C9B8294-89F3-48B8-A497-1282977A6AC8/data/Containers/Bundle/Application/795534A7-FEC9-471D-B16C-3410AC384417/DietDailyMobile.app> (executable, loaded)
	Request       : InfoPlist type: strings
	Result        : None
2025-10-04 19:20:33.463627+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b00540 </Users/gilko/Library/Developer/CoreSimulator/Devices/0C9B8294-89F3-48B8-A497-1282977A6AC8/data/Containers/Bundle/Application/795534A7-FEC9-471D-B16C-3410AC384417/DietDailyMobile.app> (executable, loaded)
	Request       : InfoPlist type: stringsdict
	Result        : None
2025-10-04 19:20:33.510603+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] CFPrefsPlistSource<0x600002c00a00> (Domain: com.anonymous.DietDailyMobile, User: kCFPreferencesCurrentUser, ByHost: No, Container: (null), Contents Need Refresh: No) skipping setting already-present value for key RCTI18nUtil_makeRTLFlipLeftAndRightStyles
2025-10-04 19:20:33.510635+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key RCTI18nUtil_forceRTL in CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.510646+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key RCTI18nUtil_allowRTL in CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.510664+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key RCTI18nUtil_forceRTL in CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.510673+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key RCTI18nUtil_allowRTL in CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.511306+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Default] Task <5BBBFFE4-40CB-4133-A277-708BC1FCD9A7>.<1> resuming, timeouts(60.0, 604800.0) qos(0x21) voucher((null)) activity(00000000-0000-0000-0000-000000000000)
2025-10-04 19:20:33.511331+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] Returning should log: 0 for activity cfnetwork:foreground_task
2025-10-04 19:20:33.511349+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] Domain cfnetwork rate configured in registry as 1 / 20000
2025-10-04 19:20:33.511360+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] Domain cfnetwork rate configured after remote default override as 1 / 20000
2025-10-04 19:20:33.511371+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] After reading settings plist, domain cfnetwork rate configured as 1 / 2000000
2025-10-04 19:20:33.511380+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] After settings override, domain cfnetwork rate configured as 1 / 2000000
2025-10-04 19:20:33.511389+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] Final domain cfnetwork rate configured as 1 / 2000000
2025-10-04 19:20:33.511405+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] <nw_activity 12:2 [No UUID] (reporting strategy default)> sampled at 1 / 2000000
2025-10-04 19:20:33.511417+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] Returning should log: 0 for activity cfnetwork:foreground_task
2025-10-04 19:20:33.511435+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:activity] Returning should log: 0 for activity cfnetwork:foreground_task
2025-10-04 19:20:33.511456+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Default] [Telemetry]: Activity <nw_activity 12:2 [38C2AA4E-4C10-4E4D-861E-A1B1A83F034D] (reporting strategy default)> on Task <5BBBFFE4-40CB-4133-A277-708BC1FCD9A7>.<1> was not selected for reporting
2025-10-04 19:20:33.511798+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "zh-Hant-TW",
    "en-TW"
) for key AppleLanguages in CFPrefsPlistSource<0x600002c00d80> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/gilko/Library/Developer/CoreSimulator/Devices/0C9B8294-89F3-48B8-A497-1282977A6AC8/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.512321+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key UITraitUsageTrackingLoggingEnabled in CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.512620+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:ATS] Uploading ATS exception ATSAllowsLocalNetworking
2025-10-04 19:20:33.512716+0800  localhost DietDailyMobile[4028]: (Security) Created Activity ID: 0x29c298, Description: SecTrustReportNetworkingAnalytics
2025-10-04 19:20:33.512747+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value 0 for key ReduceMotionEnabled in CFPrefsPlistSource<0x600002c06e80> (Domain: com.apple.Accessibility, User: kCFPreferencesCurrentUser, ByHost: No, Container: (null), Contents Need Refresh: No) via CFPrefsSearchListSource<0x600002c06680> (Domain: com.apple.Accessibility, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.512758+0800  localhost DietDailyMobile[4028]: (libAccessibility.dylib) [com.apple.Accessibility:AXSupportCommon] CF Read: domain = com.apple.Accessibility, preference = ReduceMotionEnabled, appID = (null) result = 0 (-1 - empty, 0 - false, 1 - true)
2025-10-04 19:20:33.512994+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key _UIConstraintBasedLayout in CFPrefsSearchListSource<0x600002c00700> (Domain: com.anonymous.DietDailyMobile, Container: (null) Non-launch persona: 0)
2025-10-04 19:20:33.513116+0800  localhost DietDailyMobile[4028]: (Security) [com.apple.securityd:SecError] SecTrustReportNetworkingAnalytics failed with error: -4
2025-10-04 19:20:33.513121+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] nw_connection_create_with_id [C2] create connection to Hostname#cee54cab:8081
2025-10-04 19:20:33.513145+0800  localhost DietDailyMobile[4028]: (CFNetwork) [com.apple.CFNetwork:Default] Connection 2: starting, TC(0x0)
2025-10-04 19:20:33.513169+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] [C2 4F46FF99-BF04-4D58-851A-61FC620F230E Hostname#cee54cab:8081 tcp, url: http://localhost:8081/.expo/.virtual-metro-entry.bundle, definite, attribution: developer, context: com.apple.CFNetwork.NSURLSession.{B312B524-7AEE-460E-8130-998E87B388D4}{(null)}{Y}{2}{0x0} (private), proc: 7C84A24C-7D79-30F9-8753-B67007C6DFBD, delegated upid: 0] start
2025-10-04 19:20:33.513185+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] nw_endpoint_handler_start [C2 Hostname#cee54cab:8081 initial parent-flow ((null))]
2025-10-04 19:20:33.513198+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] [C2 Hostname#cee54cab:8081 initial parent-flow ((null))] event: path:start @0.000s
2025-10-04 19:20:33.513366+0800  localhost DietDailyMobile[4028]: (Network) [com.apple.network:connection] nw_endpoint_handler_path_change [C2 Hostname#cee54cab:8081 waiting parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:20:33.513386+0800  localhost DietDailyMobile[4028]: (libsystem_networkextension.dylib) [com.apple.networkextension:] ne_tracker_check_is_hostname_blocked() proceeding with the in_the_app check for hostname: localhost
2025-10-04 19:20:33.513439+0800  localhost DietDailyMobile[4028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b00540 </Users/gilko/Library/Developer/CoreSimulator/Devices/0C9B8294-89F3-48B8-A497-1282977A6AC8/data/Containers/Bundle/Application/795534A7-FEC9-471D-B16C-3410AC384417/DietDailyMobile.app> (executable, loaded)
